travel_date;5_to_7_am;7_to_8_am;8_to_11_am;7_to_11_pm;bus_origin;car_type;max_capacity;nb_passengers
12/03/2018;0;1;0;0;Rongo;Bus;49;14
12/03/2018;0;1;0;0;Keroka;Bus;49;3
12/03/2018;0;1;0;0;Kisii;Bus;49;5
12/03/2018;0;1;0;0;Migori;Bus;49;15
12/03/2018;0;1;0;0;Keroka;Bus;49;1
12/03/2018;0;1;0;0;Kisii;shuttle;11;8
12/03/2018;0;1;0;0;Kisii;shuttle;11;11
12/03/2018;0;1;0;0;Kisii;shuttle;11;9
12/03/2018;0;0;1;0;Kisii;shuttle;11;11
12/03/2018;0;0;1;0;Kisii;shuttle;11;8
12/03/2018;0;0;1;0;Kisii;shuttle;11;10
12/03/2018;0;0;1;0;Kisii;shuttle;11;11
12/03/2018;0;0;1;0;Kisii;shuttle;11;8
12/03/2018;0;0;1;0;Kisii;shuttle;11;4
12/03/2018;0;0;1;0;Kisii;shuttle;11;1
12/03/2018;0;0;1;0;Kisii;shuttle;11;3
12/03/2018;0;0;0;1;Kisii;Bus;49;31
12/03/2018;0;0;0;1;Sirare;Bus;49;35
13/03/2018;1;0;0;0;Kisii;shuttle;11;1
13/03/2018;1;0;0;0;Keroka;shuttle;11;1
13/03/2018;1;0;0;0;Kisii;shuttle;11;1
13/03/2018;1;0;0;0;Kijauri;shuttle;11;1
13/03/2018;1;0;0;0;Kisii;shuttle;11;7
13/03/2018;1;0;0;0;Kisii;shuttle;11;8
13/03/2018;1;0;0;0;Kisii;shuttle;11;8
13/03/2018;1;0;0;0;Kijauri;shuttle;11;1
13/03/2018;1;0;0;0;Sirare;Bus;49;6
13/03/2018;0;1;0;0;Kisii;shuttle;11;11
13/03/2018;0;1;0;0;Kisii;Bus;49;5
13/03/2018;0;1;0;0;Kisii;Bus;49;17
13/03/2018;0;1;0;0;Rongo;Bus;49;5
13/03/2018;0;1;0;0;Nyachenge;Bus;49;4
13/03/2018;0;1;0;0;Rongo;Bus;49;4
13/03/2018;0;1;0;0;Keroka;Bus;49;1
13/03/2018;0;1;0;0;Homa Bay;Bus;49;16
13/03/2018;0;1;0;0;Rongo;Bus;49;7
13/03/2018;0;1;0;0;Kisii;Bus;49;5
13/03/2018;0;1;0;0;Kijauri;Bus;49;2
13/03/2018;0;1;0;0;Kijauri;Bus;49;3
13/03/2018;0;1;0;0;Kisii;Bus;49;5
13/03/2018;0;1;0;0;Migori;Bus;49;1
13/03/2018;0;1;0;0;Kehancha;Bus;49;1
13/03/2018;0;1;0;0;Homa Bay;Bus;49;25
13/03/2018;0;1;0;0;Rongo;Bus;49;1
13/03/2018;0;1;0;0;Homa Bay;Bus;49;2
13/03/2018;0;1;0;0;Migori;Bus;49;48
13/03/2018;0;1;0;0;Kehancha;Bus;49;21
13/03/2018;0;1;0;0;Rongo;Bus;49;2
13/03/2018;0;1;0;0;Migori;Bus;49;10
13/03/2018;0;1;0;0;Kisii;shuttle;11;7
13/03/2018;0;1;0;0;Kisii;shuttle;11;11
13/03/2018;0;1;0;0;Kisii;shuttle;11;8
13/03/2018;0;1;0;0;Kisii;shuttle;11;8
13/03/2018;0;0;1;0;Kisii;shuttle;11;10
13/03/2018;0;0;1;0;Kisii;shuttle;11;10
13/03/2018;0;0;1;0;Kisii;shuttle;11;10
13/03/2018;0;0;1;0;Kisii;shuttle;11;8
13/03/2018;0;0;1;0;Kisii;shuttle;11;9
13/03/2018;0;0;1;0;Kisii;shuttle;11;4
13/03/2018;0;0;1;0;Kisii;shuttle;11;10
13/03/2018;0;0;1;0;Kisii;shuttle;11;11
13/03/2018;0;0;1;0;Kisii;shuttle;11;8
13/03/2018;0;0;1;0;Kisii;shuttle;11;8
13/03/2018;0;0;1;0;Kisii;shuttle;11;6
13/03/2018;0;0;1;0;Kisii;shuttle;11;6
13/03/2018;0;0;1;0;Kisii;shuttle;11;3
13/03/2018;0;0;1;0;Kijauri;shuttle;11;1
13/03/2018;0;0;1;0;Kisii;shuttle;11;11
13/03/2018;0;0;1;0;Kisii;shuttle;11;10
13/03/2018;0;0;1;0;Kisii;shuttle;11;8
13/03/2018;0;0;1;0;Kisii;shuttle;11;10
13/03/2018;0;0;1;0;Kisii;shuttle;11;9
13/03/2018;0;0;1;0;Kisii;shuttle;11;1
13/03/2018;0;0;0;1;Sirare;Bus;49;47
14/03/2018;1;0;0;0;Kisii;shuttle;11;1
14/03/2018;1;0;0;0;Kisii;shuttle;11;1
14/03/2018;1;0;0;0;Kisii;shuttle;11;1
14/03/2018;1;0;0;0;Kijauri;shuttle;11;1
14/03/2018;1;0;0;0;Kisii;shuttle;11;11
14/03/2018;1;0;0;0;Kisii;shuttle;11;1
14/03/2018;1;0;0;0;Sirare;Bus;49;7
14/03/2018;0;1;0;0;Nyachenge;Bus;49;4
14/03/2018;0;1;0;0;Rongo;Bus;49;4
14/03/2018;0;1;0;0;Nyachenge;Bus;49;3
14/03/2018;0;1;0;0;Rongo;Bus;49;4
14/03/2018;0;1;0;0;Homa Bay;Bus;49;17
14/03/2018;0;1;0;0;Rongo;Bus;49;12
14/03/2018;0;1;0;0;Kisii;Bus;49;11
14/03/2018;0;1;0;0;Kijauri;Bus;49;2
14/03/2018;0;1;0;0;Kehancha;Bus;49;8
14/03/2018;0;1;0;0;Homa Bay;Bus;49;34
14/03/2018;0;1;0;0;Rongo;Bus;49;3
14/03/2018;0;1;0;0;Homa Bay;Bus;49;1
14/03/2018;0;1;0;0;Homa Bay;Bus;49;2
14/03/2018;0;1;0;0;Migori;Bus;49;38
14/03/2018;0;1;0;0;Keroka;Bus;49;1
14/03/2018;0;1;0;0;Kehancha;Bus;49;12
14/03/2018;0;1;0;0;Rongo;Bus;49;4
14/03/2018;0;1;0;0;Migori;Bus;49;7
14/03/2018;0;1;0;0;Kisii;shuttle;11;3
14/03/2018;0;1;0;0;Kisii;shuttle;11;11
14/03/2018;0;1;0;0;Kisii;shuttle;11;11
14/03/2018;0;0;1;0;Kisii;shuttle;11;9
14/03/2018;0;0;1;0;Kisii;shuttle;11;10
14/03/2018;0;0;1;0;Kisii;shuttle;11;9
14/03/2018;0;0;1;0;Kisii;shuttle;11;3
14/03/2018;0;0;0;1;Sirare;Bus;49;30
15/03/2018;1;0;0;0;Kisii;shuttle;11;1
15/03/2018;1;0;0;0;Kisii;shuttle;11;1
15/03/2018;1;0;0;0;Kisii;shuttle;11;5
15/03/2018;1;0;0;0;Kijauri;shuttle;11;1
15/03/2018;1;0;0;0;Kisii;shuttle;11;6
15/03/2018;1;0;0;0;Kisii;shuttle;11;10
15/03/2018;1;0;0;0;Kisii;shuttle;11;10
15/03/2018;1;0;0;0;Kisii;shuttle;11;8
15/03/2018;1;0;0;0;Kisii;shuttle;11;10
15/03/2018;1;0;0;0;Sirare;Bus;49;4
15/03/2018;0;1;0;0;Kisii;shuttle;11;7
15/03/2018;0;1;0;0;Kisii;Bus;49;15
15/03/2018;0;1;0;0;Kisii;Bus;49;1
15/03/2018;0;1;0;0;Nyachenge;Bus;49;3
15/03/2018;0;1;0;0;Nyachenge;Bus;49;2
15/03/2018;0;1;0;0;Homa Bay;Bus;49;13
15/03/2018;0;1;0;0;Rongo;Bus;49;1
15/03/2018;0;1;0;0;Kisii;Bus;49;6
15/03/2018;0;1;0;0;Rongo;Bus;49;5
15/03/2018;0;1;0;0;Kisii;Bus;49;22
15/03/2018;0;1;0;0;Kijauri;Bus;49;4
15/03/2018;0;1;0;0;Kisii;Bus;49;8
15/03/2018;0;1;0;0;Homa Bay;Bus;49;24
15/03/2018;0;1;0;0;Homa Bay;Bus;49;1
15/03/2018;0;1;0;0;Migori;Bus;49;37
15/03/2018;0;1;0;0;Migori;Bus;49;5
15/03/2018;0;1;0;0;Kehancha;Bus;49;8
15/03/2018;0;1;0;0;Nyachenge;Bus;49;1
15/03/2018;0;1;0;0;Rongo;Bus;49;7
15/03/2018;0;1;0;0;Migori;Bus;49;24
15/03/2018;0;1;0;0;Kisii;shuttle;11;9
15/03/2018;0;1;0;0;Kisii;shuttle;11;10
15/03/2018;0;1;0;0;Kisii;shuttle;11;6
15/03/2018;0;1;0;0;Kisii;shuttle;11;8
15/03/2018;0;0;1;0;Kisii;shuttle;11;8
15/03/2018;0;0;1;0;Kisii;shuttle;11;1
15/03/2018;0;0;1;0;Kisii;shuttle;11;2
15/03/2018;0;0;1;0;Kisii;shuttle;11;10
15/03/2018;0;0;1;0;Kisii;shuttle;11;11
15/03/2018;0;0;1;0;Kisii;shuttle;11;9
15/03/2018;0;0;1;0;Kisii;shuttle;11;7
15/03/2018;0;0;1;0;Kisii;shuttle;11;1
15/03/2018;0;0;0;1;Sirare;Bus;49;29
16/03/2018;1;0;0;0;Keroka;shuttle;11;12
16/03/2018;1;0;0;0;Kijauri;shuttle;11;1
16/03/2018;1;0;0;0;Kisii;shuttle;11;1
16/03/2018;1;0;0;0;Kisii;shuttle;11;1
16/03/2018;1;0;0;0;Kisii;shuttle;11;4
16/03/2018;1;0;0;0;Kijauri;shuttle;11;1
16/03/2018;1;0;0;0;Kisii;shuttle;11;9
16/03/2018;1;0;0;0;Kisii;shuttle;11;10
16/03/2018;1;0;0;0;Sirare;Bus;49;3
16/03/2018;0;1;0;0;Kisii;shuttle;11;11
16/03/2018;0;1;0;0;Kisii;Bus;49;11
16/03/2018;0;1;0;0;Kisii;Bus;49;11
16/03/2018;0;1;0;0;Homa Bay;Bus;49;11
16/03/2018;0;1;0;0;Nyachenge;Bus;49;1
16/03/2018;0;1;0;0;Kisii;Bus;49;2
16/03/2018;0;1;0;0;Rongo;Bus;49;3
16/03/2018;0;1;0;0;Kisii;Bus;49;6
16/03/2018;0;1;0;0;Kijauri;Bus;49;4
16/03/2018;0;1;0;0;Kisii;Bus;49;24
16/03/2018;0;1;0;0;Kehancha;Bus;49;1
16/03/2018;0;1;0;0;Homa Bay;Bus;49;41
16/03/2018;0;1;0;0;Homa Bay;Bus;49;1
16/03/2018;0;1;0;0;Homa Bay;Bus;49;1
16/03/2018;0;1;0;0;Migori;Bus;49;46
16/03/2018;0;1;0;0;Kehancha;Bus;49;3
16/03/2018;0;1;0;0;Rongo;Bus;49;14
16/03/2018;0;1;0;0;Nyachenge;Bus;49;2
16/03/2018;0;1;0;0;Kisii;Bus;49;11
16/03/2018;0;1;0;0;Migori;Bus;49;16
16/03/2018;0;1;0;0;Kisii;shuttle;11;10
16/03/2018;0;1;0;0;Kisii;shuttle;11;7
16/03/2018;0;1;0;0;Kisii;shuttle;11;6
16/03/2018;0;1;0;0;Kijauri;shuttle;11;1
16/03/2018;0;1;0;0;Kisii;shuttle;11;10
16/03/2018;0;0;1;0;Kisii;shuttle;11;10
16/03/2018;0;0;1;0;Kisii;shuttle;11;10
16/03/2018;0;0;1;0;Kisii;shuttle;11;6
16/03/2018;0;0;1;0;Kisii;shuttle;11;9
16/03/2018;0;0;1;0;Kisii;shuttle;11;9
16/03/2018;0;0;1;0;Kisii;shuttle;11;5
16/03/2018;0;0;1;0;Kisii;shuttle;11;4
16/03/2018;0;0;1;0;Kisii;shuttle;11;6
16/03/2018;0;0;1;0;Kijauri;shuttle;11;1
16/03/2018;0;0;1;0;Kisii;shuttle;11;10
16/03/2018;0;0;1;0;Kisii;shuttle;11;5
16/03/2018;0;0;1;0;Kisii;shuttle;11;3
16/03/2018;0;0;1;0;Kisii;shuttle;11;10
16/03/2018;0;0;1;0;Kisii;shuttle;11;8
16/03/2018;0;0;1;0;Kisii;shuttle;11;8
16/03/2018;0;0;1;0;Kisii;shuttle;11;7
16/03/2018;0;0;1;0;Kisii;shuttle;11;9
16/03/2018;0;0;1;0;Kijauri;shuttle;11;1
16/03/2018;0;0;1;0;Kisii;shuttle;11;8
16/03/2018;0;0;1;0;Kijauri;shuttle;11;1
16/03/2018;0;0;1;0;Kisii;shuttle;11;8
16/03/2018;0;0;1;0;Kijauri;shuttle;11;1
16/03/2018;0;0;1;0;Kisii;shuttle;11;10
16/03/2018;0;0;1;0;Kisii;shuttle;11;9
16/03/2018;0;0;1;0;Kisii;shuttle;11;5
16/03/2018;0;0;1;0;Kisii;shuttle;11;1
16/03/2018;0;0;1;0;Kijauri;shuttle;11;2
16/03/2018;0;0;0;1;Sirare;Bus;49;46
17/03/2018;1;0;0;0;Kisii;shuttle;11;1
17/03/2018;1;0;0;0;Kijauri;shuttle;11;1
17/03/2018;1;0;0;0;Kisii;shuttle;11;1
17/03/2018;1;0;0;0;Kisii;shuttle;11;1
17/03/2018;1;0;0;0;Kijauri;shuttle;11;3
17/03/2018;1;0;0;0;Sirare;Bus;49;2
17/03/2018;0;1;0;0;Kijauri;Bus;49;1
17/03/2018;0;1;0;0;Nyachenge;Bus;49;3
17/03/2018;0;1;0;0;Kisii;Bus;49;1
17/03/2018;0;1;0;0;Nyachenge;Bus;49;4
17/03/2018;0;1;0;0;Rongo;Bus;49;6
17/03/2018;0;1;0;0;Homa Bay;Bus;49;9
17/03/2018;0;1;0;0;Rongo;Bus;49;3
17/03/2018;0;1;0;0;Kisii;Bus;49;3
17/03/2018;0;1;0;0;Kijauri;Bus;49;1
17/03/2018;0;1;0;0;Kijauri;Bus;49;1
17/03/2018;0;1;0;0;Kehancha;Bus;49;5
17/03/2018;0;1;0;0;Homa Bay;Bus;49;36
17/03/2018;0;1;0;0;Homa Bay;Bus;49;1
17/03/2018;0;1;0;0;Migori;Bus;49;22
17/03/2018;0;1;0;0;Kehancha;Bus;49;5
17/03/2018;0;1;0;0;Rongo;Bus;49;10
17/03/2018;0;1;0;0;Migori;Bus;49;13
17/03/2018;0;0;1;0;Kijauri;shuttle;11;1
17/03/2018;0;0;1;0;Kisii;shuttle;11;1
17/03/2018;0;0;0;1;Sirare;Bus;49;21
18/03/2018;1;0;0;0;Kisii;shuttle;11;1
18/03/2018;1;0;0;0;Kisii;shuttle;11;2
18/03/2018;1;0;0;0;Kijauri;shuttle;11;1
18/03/2018;1;0;0;0;Sirare;Bus;49;5
18/03/2018;0;1;0;0;Nyachenge;Bus;49;2
18/03/2018;0;1;0;0;Nyachenge;Bus;49;1
18/03/2018;0;1;0;0;Homa Bay;Bus;49;23
18/03/2018;0;1;0;0;Rongo;Bus;49;4
18/03/2018;0;1;0;0;Rongo;Bus;49;3
18/03/2018;0;1;0;0;Kisii;Bus;49;2
18/03/2018;0;1;0;0;Keroka;Bus;49;2
18/03/2018;0;1;0;0;Kijauri;Bus;49;7
18/03/2018;0;1;0;0;Homa Bay;Bus;49;34
18/03/2018;0;1;0;0;Nyachenge;Bus;49;2
18/03/2018;0;1;0;0;Homa Bay;Bus;49;1
18/03/2018;0;1;0;0;Homa Bay;Bus;49;2
18/03/2018;0;1;0;0;Migori;Bus;49;22
18/03/2018;0;1;0;0;Kehancha;Bus;49;10
18/03/2018;0;1;0;0;Rongo;Bus;49;5
18/03/2018;0;1;0;0;Migori;Bus;49;37
18/03/2018;0;0;1;0;Kisii;shuttle;11;2
18/03/2018;0;0;0;1;Sirare;Bus;49;46
19/03/2018;1;0;0;0;Kisii;shuttle;11;1
19/03/2018;1;0;0;0;Kisii;shuttle;11;1
19/03/2018;1;0;0;0;Kisii;shuttle;11;1
19/03/2018;1;0;0;0;Kisii;shuttle;11;1
19/03/2018;1;0;0;0;Kijauri;shuttle;11;1
19/03/2018;1;0;0;0;Kijauri;shuttle;11;1
19/03/2018;1;0;0;0;Kijauri;shuttle;11;3
19/03/2018;1;0;0;0;Kijauri;shuttle;11;2
19/03/2018;1;0;0;0;Keroka;shuttle;11;1
19/03/2018;1;0;0;0;Kijauri;shuttle;11;1
19/03/2018;1;0;0;0;Sirare;Bus;49;5
19/03/2018;0;1;0;0;Kijauri;shuttle;11;1
19/03/2018;0;1;0;0;Nyachenge;Bus;49;1
19/03/2018;0;1;0;0;Rongo;Bus;49;9
19/03/2018;0;1;0;0;Rongo;Bus;49;4
19/03/2018;0;1;0;0;Nyachenge;Bus;49;1
19/03/2018;0;1;0;0;Homa Bay;Bus;49;10
19/03/2018;0;1;0;0;Rongo;Bus;49;8
19/03/2018;0;1;0;0;Kisii;Bus;49;2
19/03/2018;0;1;0;0;Kijauri;Bus;49;4
19/03/2018;0;1;0;0;Kisii;Bus;49;1
19/03/2018;0;1;0;0;Kehancha;Bus;49;3
19/03/2018;0;1;0;0;Homa Bay;Bus;49;33
19/03/2018;0;1;0;0;Homa Bay;Bus;49;4
19/03/2018;0;1;0;0;Migori;Bus;49;41
19/03/2018;0;1;0;0;Kehancha;Bus;49;10
19/03/2018;0;1;0;0;Migori;Bus;49;16
19/03/2018;0;0;0;1;Sirare;Bus;49;35
20/03/2018;1;0;0;0;Keroka;shuttle;11;1
20/03/2018;1;0;0;0;Kijauri;shuttle;11;1
20/03/2018;1;0;0;0;Kisii;shuttle;11;3
20/03/2018;1;0;0;0;Kisii;shuttle;11;1
20/03/2018;1;0;0;0;Kijauri;shuttle;11;1
20/03/2018;1;0;0;0;Kijauri;shuttle;11;1
20/03/2018;1;0;0;0;Sirare;Bus;49;9
20/03/2018;0;1;0;0;Nyachenge;Bus;49;6
20/03/2018;0;1;0;0;Rongo;Bus;49;4
20/03/2018;0;1;0;0;Rongo;Bus;49;2
20/03/2018;0;1;0;0;Homa Bay;Bus;49;10
20/03/2018;0;1;0;0;Nyachenge;Bus;49;1
20/03/2018;0;1;0;0;Rongo;Bus;49;11
20/03/2018;0;1;0;0;Kisii;Bus;49;1
20/03/2018;0;1;0;0;Kijauri;Bus;49;4
20/03/2018;0;1;0;0;Kisii;Bus;49;1
20/03/2018;0;1;0;0;Rongo;Bus;49;1
20/03/2018;0;1;0;0;Awendo;Bus;49;1
20/03/2018;0;1;0;0;Kehancha;Bus;49;6
20/03/2018;0;1;0;0;Homa Bay;Bus;49;33
20/03/2018;0;1;0;0;Rongo;Bus;49;2
20/03/2018;0;1;0;0;Kisii;Bus;49;1
20/03/2018;0;1;0;0;Migori;Bus;49;28
20/03/2018;0;1;0;0;Kehancha;Bus;49;16
20/03/2018;0;1;0;0;Rongo;Bus;49;3
20/03/2018;0;1;0;0;Kisii;Bus;49;1
20/03/2018;0;1;0;0;Migori;Bus;49;13
20/03/2018;0;1;0;0;Kijauri;shuttle;11;1
20/03/2018;0;1;0;0;Kisii;shuttle;11;1
20/03/2018;0;1;0;0;Kijauri;shuttle;11;1
20/03/2018;0;0;1;0;Kisii;shuttle;11;1
20/03/2018;0;0;1;0;Kisii;shuttle;11;1
20/03/2018;0;0;1;0;Kijauri;shuttle;11;1
20/03/2018;0;0;1;0;Kisii;shuttle;11;1
20/03/2018;0;0;0;1;Sirare;Bus;49;47
21/03/2018;1;0;0;0;Kisii;shuttle;11;1
21/03/2018;1;0;0;0;Kisii;shuttle;11;1
21/03/2018;1;0;0;0;Kijauri;shuttle;11;1
21/03/2018;1;0;0;0;Kisii;shuttle;11;1
21/03/2018;1;0;0;0;Kijauri;shuttle;11;2
21/03/2018;1;0;0;0;Kijauri;shuttle;11;1
21/03/2018;1;0;0;0;Sirare;Bus;49;4
21/03/2018;0;1;0;0;Rongo;Bus;49;6
21/03/2018;0;1;0;0;Nyachenge;Bus;49;3
21/03/2018;0;1;0;0;Kisii;Bus;49;1
21/03/2018;0;1;0;0;Rongo;Bus;49;4
21/03/2018;0;1;0;0;Homa Bay;Bus;49;7
21/03/2018;0;1;0;0;Rongo;Bus;49;4
21/03/2018;0;1;0;0;Kisii;Bus;49;6
21/03/2018;0;1;0;0;Keroka;Bus;49;1
21/03/2018;0;1;0;0;Kijauri;Bus;49;3
21/03/2018;0;1;0;0;Awendo;Bus;49;6
21/03/2018;0;1;0;0;Rongo;Bus;49;1
21/03/2018;0;1;0;0;Kehancha;Bus;49;14
21/03/2018;0;1;0;0;Homa Bay;Bus;49;28
21/03/2018;0;1;0;0;Rongo;Bus;49;3
21/03/2018;0;1;0;0;Homa Bay;Bus;49;1
21/03/2018;0;1;0;0;Rongo;Bus;49;1
21/03/2018;0;1;0;0;Homa Bay;Bus;49;3
21/03/2018;0;1;0;0;Migori;Bus;49;27
21/03/2018;0;1;0;0;Rongo;Bus;49;1
21/03/2018;0;1;0;0;Kehancha;Bus;49;18
21/03/2018;0;1;0;0;Rongo;Bus;49;7
21/03/2018;0;1;0;0;Migori;Bus;49;19
21/03/2018;0;0;1;0;Rongo;Bus;49;1
21/03/2018;0;0;1;0;Kijauri;shuttle;11;2
21/03/2018;0;0;1;0;Kijauri;shuttle;11;1
21/03/2018;0;0;0;1;Sirare;Bus;49;33
22/03/2018;1;0;0;0;Kisii;shuttle;11;1
22/03/2018;1;0;0;0;Kijauri;shuttle;11;2
22/03/2018;1;0;0;0;Kisii;shuttle;11;2
22/03/2018;1;0;0;0;Kisii;shuttle;11;1
22/03/2018;1;0;0;0;Kisii;shuttle;11;1
22/03/2018;1;0;0;0;Kijauri;shuttle;11;1
22/03/2018;1;0;0;0;Kisii;shuttle;11;2
22/03/2018;1;0;0;0;Kisii;shuttle;11;3
22/03/2018;1;0;0;0;Kijauri;shuttle;11;1
22/03/2018;1;0;0;0;Kijauri;shuttle;11;1
22/03/2018;1;0;0;0;Kisii;shuttle;11;1
22/03/2018;1;0;0;0;Awendo;Bus;49;1
22/03/2018;1;0;0;0;Sirare;Bus;49;3
22/03/2018;0;1;0;0;Kijauri;shuttle;11;1
22/03/2018;0;1;0;0;Nyachenge;Bus;49;2
22/03/2018;0;1;0;0;Rongo;Bus;49;10
22/03/2018;0;1;0;0;Rongo;Bus;49;6
22/03/2018;0;1;0;0;Homa Bay;Bus;49;20
22/03/2018;0;1;0;0;Homa Bay;Bus;49;1
22/03/2018;0;1;0;0;Rongo;Bus;49;4
22/03/2018;0;1;0;0;Kisii;Bus;49;5
22/03/2018;0;1;0;0;Kijauri;Bus;49;3
22/03/2018;0;1;0;0;Rongo;Bus;49;7
22/03/2018;0;1;0;0;Awendo;Bus;49;10
22/03/2018;0;1;0;0;Kehancha;Bus;49;10
22/03/2018;0;1;0;0;Homa Bay;Bus;49;28
22/03/2018;0;1;0;0;Rongo;Bus;49;2
22/03/2018;0;1;0;0;Migori;Bus;49;33
22/03/2018;0;1;0;0;Rongo;Bus;49;1
22/03/2018;0;1;0;0;Kehancha;Bus;49;12
22/03/2018;0;1;0;0;Rongo;Bus;49;3
22/03/2018;0;1;0;0;Migori;Bus;49;8
22/03/2018;0;1;0;0;Kijauri;shuttle;11;1
22/03/2018;0;0;1;0;Migori;Bus;49;19
22/03/2018;0;0;1;0;Kijauri;shuttle;11;1
22/03/2018;0;0;1;0;Kisii;shuttle;11;4
22/03/2018;0;0;1;0;Keroka;shuttle;11;1
22/03/2018;0;0;1;0;Kijauri;shuttle;11;1
22/03/2018;0;0;0;1;Sirare;Bus;49;18
23/03/2018;1;0;0;0;Kisii;shuttle;11;1
23/03/2018;1;0;0;0;Kisii;shuttle;11;1
23/03/2018;1;0;0;0;Kisii;shuttle;11;1
23/03/2018;1;0;0;0;Kisii;shuttle;11;1
23/03/2018;1;0;0;0;Sirare;Bus;49;2
23/03/2018;0;1;0;0;Rongo;Bus;49;5
23/03/2018;0;1;0;0;Kisii;Bus;49;3
23/03/2018;0;1;0;0;Rongo;Bus;49;3
23/03/2018;0;1;0;0;Homa Bay;Bus;49;13
23/03/2018;0;1;0;0;Nyachenge;Bus;49;4
23/03/2018;0;1;0;0;Rongo;Bus;49;6
23/03/2018;0;1;0;0;Kijauri;Bus;49;5
23/03/2018;0;1;0;0;Kisii;Bus;49;1
23/03/2018;0;1;0;0;Awendo;Bus;49;18
23/03/2018;0;1;0;0;Rongo;Bus;49;1
23/03/2018;0;1;0;0;Homa Bay;Bus;49;31
23/03/2018;0;1;0;0;Migori;Bus;49;37
23/03/2018;0;1;0;0;Kehancha;Bus;49;18
23/03/2018;0;1;0;0;Rongo;Bus;49;3
23/03/2018;0;1;0;0;Migori;Bus;49;1
23/03/2018;0;0;1;0;Kisii;Bus;49;1
23/03/2018;0;0;1;0;Rongo;Bus;49;1
23/03/2018;0;0;1;0;Awendo;Bus;49;2
23/03/2018;0;0;1;0;Migori;Bus;49;7
23/03/2018;0;0;1;0;Kisii;shuttle;11;1
23/03/2018;0;0;1;0;Kijauri;shuttle;11;1
23/03/2018;0;0;0;1;Kisii;Bus;49;1
23/03/2018;0;0;0;1;Sirare;Bus;49;47
24/03/2018;1;0;0;0;Kisii;shuttle;11;1
24/03/2018;1;0;0;0;Kijauri;shuttle;11;1
24/03/2018;1;0;0;0;Kisii;shuttle;11;1
24/03/2018;1;0;0;0;Kijauri;shuttle;11;1
24/03/2018;1;0;0;0;Kijauri;shuttle;11;1
24/03/2018;1;0;0;0;Kijauri;shuttle;11;1
24/03/2018;1;0;0;0;Sirare;Bus;49;2
24/03/2018;0;1;0;0;Rongo;Bus;49;8
24/03/2018;0;1;0;0;Nyachenge;Bus;49;1
24/03/2018;0;1;0;0;Rongo;Bus;49;2
24/03/2018;0;1;0;0;Keroka;Bus;49;1
24/03/2018;0;1;0;0;Homa Bay;Bus;49;5
24/03/2018;0;1;0;0;Rongo;Bus;49;7
24/03/2018;0;1;0;0;Kisii;Bus;49;2
24/03/2018;0;1;0;0;Kijauri;Bus;49;2
24/03/2018;0;1;0;0;Keroka;Bus;49;2
24/03/2018;0;1;0;0;Keroka;Bus;49;1
24/03/2018;0;1;0;0;Awendo;Bus;49;11
24/03/2018;0;1;0;0;Kehancha;Bus;49;11
24/03/2018;0;1;0;0;Homa Bay;Bus;49;34
24/03/2018;0;1;0;0;Rongo;Bus;49;1
24/03/2018;0;1;0;0;Migori;Bus;49;37
24/03/2018;0;1;0;0;Rongo;Bus;49;1
24/03/2018;0;1;0;0;Kehancha;Bus;49;26
24/03/2018;0;1;0;0;Awendo;Bus;49;8
24/03/2018;0;1;0;0;Rongo;Bus;49;6
24/03/2018;0;1;0;0;Kijauri;shuttle;11;1
24/03/2018;0;0;1;0;Kisii;Bus;49;2
24/03/2018;0;0;1;0;Nyachenge;Bus;49;2
24/03/2018;0;0;1;0;Awendo;Bus;49;5
24/03/2018;0;0;1;0;Migori;Bus;49;19
24/03/2018;0;0;1;0;Kisii;shuttle;11;1
24/03/2018;0;0;1;0;Kisii;shuttle;11;1
24/03/2018;0;0;1;0;Kijauri;shuttle;11;1
24/03/2018;0;0;1;0;Kijauri;shuttle;11;1
24/03/2018;0;0;0;1;Kijauri;Bus;49;3
24/03/2018;0;0;0;1;Sirare;Bus;49;23
25/03/2018;1;0;0;0;Kisii;shuttle;11;5
25/03/2018;1;0;0;0;Keroka;shuttle;11;1
25/03/2018;1;0;0;0;Kijauri;shuttle;11;1
25/03/2018;1;0;0;0;Kisii;shuttle;11;1
25/03/2018;1;0;0;0;Kijauri;shuttle;11;1
25/03/2018;1;0;0;0;Kijauri;shuttle;11;2
25/03/2018;1;0;0;0;Kisii;shuttle;11;1
25/03/2018;1;0;0;0;Kijauri;shuttle;11;1
25/03/2018;1;0;0;0;Sirare;Bus;49;13
25/03/2018;0;1;0;0;Rongo;Bus;49;7
25/03/2018;0;1;0;0;Nyachenge;Bus;49;8
25/03/2018;0;1;0;0;Rongo;Bus;49;4
25/03/2018;0;1;0;0;Homa Bay;Bus;49;29
25/03/2018;0;1;0;0;Rongo;Bus;49;4
25/03/2018;0;1;0;0;Kisii;Bus;49;3
25/03/2018;0;1;0;0;Kijauri;Bus;49;6
25/03/2018;0;1;0;0;Kijauri;Bus;49;1
25/03/2018;0;1;0;0;Awendo;Bus;49;28
25/03/2018;0;1;0;0;Kehancha;Bus;49;3
25/03/2018;0;1;0;0;Nyachenge;Bus;49;1
25/03/2018;0;1;0;0;Rongo;Bus;49;4
25/03/2018;0;1;0;0;Homa Bay;Bus;49;31
25/03/2018;0;1;0;0;Homa Bay;Bus;49;4
